name,url
Laptop Gaming MSI Titan 18 HX A2WJ 1200VN (Ultra 9 290HX Plus | RTX 5090 | 96GB | 2TB | UHD),https://xgear.net/products/laptop-gaming-msi-titan-18-hx-a2wj-1200vn
Laptop Gaming MSI Titan 18 HX AI A2XWIG 090VN,https://xgear.net/products/laptop-gaming-msi-titan-18-hx-ai-a2xwig-090vn
Laptop Gaming MSI Titan 18 HX AI A2XWJG 035VN,https://xgear.net/products/laptop-gaming-msi-titan-18-hx-ai-a2xwjg-035vn
Laptop Gaming MSI Titan 18 HX AI A2XWJG-622VN (Ultra 9-285HX | RTX 5090 | RAM 64GB | SSD 6TB),https://xgear.net/products/laptop-gaming-msi-titan-18-hx-ai-a2xwjg-622vn
Laptop Gaming MSI Titan 18 HX Dragon Edition Draco Epic A2W 1245VN,https://xgear.net/products/laptop-gaming-msi-titan-18-hx-dragon-edition-draco-epic-a2w-1245vn
Laptop Gaming MSI Titan 18 HX AI A2XWJG 034VN Dragon Edition Norse Myth,https://xgear.net/products/laptop-gaming-msi-titan-18hx-ai-a2xwjg-034vn-dragon-edition-norse-myth
Laptop Gaming MSI Vector 16 HX AI A2XWHG 010VN,https://xgear.net/products/laptop-gaming-msi-vector-16-hx-ai-a2xwhg-010vn
Laptop Gaming MSI Vector 16 HX AI A2XWIG 062VN,https://xgear.net/products/laptop-gaming-msi-vector-16-hx-ai-a2xwig-062vn
Laptop Gaming MSI Vector 16 HX AI A2XWJG 470VN (Ultra 9 | RTX 5090 | 32GB | 1TB | QHD),https://xgear.net/products/laptop-gaming-msi-vector-16-hx-ai-a2xwjg-470vn
Laptop Gaming MSI Vector A16 HX A8WHG 010VN (Ryzen 9 | RTX 5070 Ti | 16GB | 512GB | 2K),https://xgear.net/products/laptop-gaming-msi-vector-a16-hx-a8whg-010vn
Laptop Gaming MSI Vector GP68 HX 12VH 070VN,https://xgear.net/products/laptop-gaming-msi-vector-gp68-hx-12vh-070vn
Laptop Gaming OMEN MAX 16 16-ah0186TX,https://xgear.net/products/laptop-gaming-omen-max-16-16-ah0186tx
Laptop Gaming OMEN MAX 16 16-ah0212TX C1WR1PA,https://xgear.net/products/laptop-gaming-omen-max-16-16-ah0212tx
Laptop Gaming OMEN MAX 16 16-ah0213TX C1WR2PA,https://xgear.net/products/laptop-gaming-omen-max-16-16-ah0213tx
Laptop Gaming ASUS ROG Flow Z13 GZ302EA-RU080WS,https://xgear.net/products/laptop-gaming-rog-flow-z13-gz302ea-ru080ws
Laptop Gaming Gigabyte A5 K1 AVN1030SB,https://xgear.net/products/laptop-gigabyte-a5-k1-avn1030sb
Laptop Gigabyte AERO X16 1VH93VNC64AH (Ryzen AI 7 | RTX 5060 | 32GB | 1TB | sRGB 100%),https://xgear.net/products/laptop-gigabyte-aero-x16-1vh93vnc64ah
Laptop Gigabyte AERO X16 1VH93VNC94DH (Ryzen AI 7 350 | RTX 5060 | 16GB | TB | sRGB 100%),https://xgear.net/products/laptop-gigabyte-aero-x16-1vh93vnc94dh
Laptop Gigabyte AERO X16 4WHN3VNC93AH (R9 AI 465 | RTX 5070 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gigabyte-aero-x16-4whn3vnc93ah
Laptop Gigabyte AERO X16 EG61H-1VH93MY894AH (Ryzen AI 7 | RTX 5060 | 16GB | 1TB | sRGB 100%),https://xgear.net/products/laptop-gigabyte-aero-x16-eg61h-1vh93my894ah
Laptop Gigabyte AERO X16 EG61H-1VH93VNC94AH (Ryzen AI 7 | RTX 5060 | 16GB | 1TB | QHD+| sRGB 100%),https://xgear.net/products/laptop-gigabyte-aero-x16-eg61h-1vh93vnc94ah
Laptop Gigabyte Aorus Master 16 6XJM4VNE64SH (R9 9955HX3D | RTX 5070 Ti | 32GB | 1TB | OLED),https://xgear.net/products/laptop-gigabyte-aorus-master-16-6xjm4vne64sh
Laptop Gaming HP Victus 16-s1146AX AZ0D1PA,https://xgear.net/products/laptop-hp-victus-16-s1146ax-az0d1pa
"Lenovo LOQ 15ARP9 83JC00LVVN (Ryzen 5 7235HS, RTX 3050 6GB, 100% sRGB)",https://xgear.net/products/laptop-lenovo-loq-15arp9-83jc00lvvn
"Laptop Lenovo LOQ Essential 15IAX9E 83LK0079VN (i5-12450HX, RTX 3050 6GB, 100% sRGB)",https://xgear.net/products/laptop-lenovo-loq-essential-15iax9e-83lk0079vn
Laptop LENOVO Yoga Pro 7 15ASH11 83W5000SVN (Ryzen AI Max+ 388 | RTX 5050 | 32GB | 512 GB | OLED),https://xgear.net/products/laptop-lenovo-yoga-pro-7-15ash11-83w5000svn
Laptop LENOVO Yoga Pro 7 15IPH11 83SN000BVN (Ultra 7 356H | RTX 5050 | 32GB | 1TB | 2.5K),https://xgear.net/products/laptop-lenovo-yoga-pro-7-15iph11-83sn000bvn
Laptop Lenovo Yoga Slim 7x Snapdragon X Elite/16GB/512GB/14.5 3K 90Hz/Touch/Win11,https://xgear.net/products/laptop-lenovo-yoga-slim-7x-snapdragon-x-elite
"Laptop MSI Gaming GF63 Thin 11UC 1228VN i7 11800H/8GB/512GB/15.6""F 144Hz/RTX3050MaxQ 4GB/Win11",https://xgear.net/products/laptop-msi-gaming-gf63-thin-11uc-1228vn
Laptop MSI Modern 16S AI+ G3MG-058VN (Core Ultra 7 355 | 16GB | 1TB | Intel® Arc™ graphics | 16inch FHD OLED | Win 11 | Xám),https://xgear.net/products/laptop-msi-modern-16s-ai-g3mg-058vn-core-ultra-7-355-16gb-1tb-intel-arc-graphics-16inch-fhd-oled-win-11-xam
Laptop MSI Modern 16S G3MG-016VN (Core 7 350 | 16GB | 1TB | Intel® Arc™ graphics | 16inch FHD 120Hz | Win 11 | Xám),https://xgear.net/products/laptop-msi-modern-16s-g3mg-016vn-core-7-350-16gb-1tb-intel-arc-graphics-16inch-fhd-120hz-win-11-xam
Laptop MSI Prestige 13 AI+ A3MG-036VN (Ultra 9-386H | Arc Graphics | 32GB | 1TB | 13.3 inch),https://xgear.net/products/laptop-msi-prestige-13-ai-a3mg-036vn
Laptop MSI Prestige 13 AI Evo A1MG 062VN,https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a1mg-062vn
Laptop MSI Prestige 13 AI Evo A1MG 240VN,https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a1mg-240vn
Laptop MSI Prestige 13 AI Evo A1MG 241VN,https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a1mg-241vn
Laptop MSI Prestige 13 AI+ Evo A2VMG 040VN ( Ultra 7 258V | 32GB | 1 TB | 2.8K),https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a2vmg-040vn
Laptop MSI Prestige 13 AI+ Evo A2VMG 062VN,https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a2vmg-062vn
Laptop MSI Prestige 13 AI+ Ukiyo-e Edition A2VMG 075VN,https://xgear.net/products/laptop-msi-prestige-13-ai-ukiyo-e-edition-a2vmg-075vn
Laptop MSI Prestige 14 AI C2VMG 020VN,https://xgear.net/products/laptop-msi-prestige-14-ai-c2vmg-020vn
Laptop MSI Prestige 14 AI+ D3MG-022VN (Ultra 7 355 | Arc Graphics | 32GB | 1TB | 14 inch),https://xgear.net/products/laptop-msi-prestige-14-ai-d3mg-022vn
Laptop MSI Prestige 14 Flip AI+ D3MTG-021VN (Ultra 9 386H | Arc Graphics | 32 GB | 1TB | 14 inch),https://xgear.net/products/laptop-msi-prestige-14-ai-d3mtg-021vn
Laptop MSI Prestige 14 AI Evo C1MG 080VN,https://xgear.net/products/laptop-msi-prestige-14-ai-evo-c1mg-080vn
Laptop MSI Prestige 14 AI Evo C1MG 081VN,https://xgear.net/products/laptop-msi-prestige-14-ai-evo-c1mg-081vn
Laptop MSI Prestige 14 AI Studio C1UDXG 058VN,https://xgear.net/products/laptop-msi-prestige-14-ai-studio-c1udxg-058vn
Laptop MSI Prestige 14 AI Studio C1VEG 056VN,https://xgear.net/products/laptop-msi-prestige-14-ai-studio-c1veg-056vn
Laptop MSI Prestige 14 Flip AI+ Vincent Van Gogh Edition Starry Night Over the Rhône - 260VN,https://xgear.net/products/laptop-msi-prestige-14-flip-ai-vincent-van-gogh-edition-starry-night-over-the-rhone-260vn
Laptop MSI Prestige 14 Flip AI+ Vincent Van Gogh Edition The Starry Night - 295VN,https://xgear.net/products/laptop-msi-prestige-14-flip-ai-vincent-van-gogh-edition-the-starry-night-295vn
Laptop MSI Prestige 16 AI+ C3MG-024VN (Ultra X9-388H | Intel Arc B390| 32GB | 1TB | 16 inch 2.8K OLED),https://xgear.net/products/laptop-msi-prestige-16-ai-c3mg-024vn
Laptop MSI Prestige 16 AI+ Evo B2VMG 016VN (Ultra 9 288V | 32GB | 1 TB | 4K),https://xgear.net/products/laptop-msi-prestige-16-ai-evo-b2vmg-016vn
Laptop MSI Prestige 16 AI+ Mercedes AMG B2VMG 088VN (Ultra 9 288V | 32GB | 2TB | UHD),https://xgear.net/products/laptop-msi-prestige-16-ai-mercedes-amg-b2vmg-088vn
Laptop MSI Prestige 16 AI Studio B1VF 082VN,https://xgear.net/products/laptop-msi-prestige-16-ai-studio-b1vf-082vn
Laptop MSI PrestigePro 16 AI B2HVEG 251VN,https://xgear.net/products/laptop-msi-prestigepro-16-ai-b2hveg-251vn
Laptop MSI Venture A14 AI+ A3HMG 004VN,https://xgear.net/products/laptop-msi-venture-a14-ai-a3hmg-004vn
Laptop MSI Venture A15 AI A2HMG 003VN (Ryzen 7 | Radeon 780M Graphics | 16GB | 512GB | FHD),https://xgear.net/products/laptop-msi-venture-a15-ai-a2hmg-003vn
Laptop MSI Venture A16 AI+ A3HMG 017VN,https://xgear.net/products/laptop-msi-venture-a16-ai-a3hmg-017vn
Laptop MSI Venture 14 AI A1MG 005VN,https://xgear.net/products/laptop-msi-venture-venture-14-ai-a1mg-005vn
Laptop MSI VenturePro 16 AI A1VEG-003VN,https://xgear.net/products/laptop-msi-venturepro-16-ai-a1veg-003vn
LOA LOGITECH G560 LIGHTSYNC RGB GAMING,https://xgear.net/products/loa-logitech-g560-lightsync-rgb-gaming
Lót chuột Logitech G840 XL,https://xgear.net/products/lot-chuot-logitech-g840-xl
MacBook Air M5 13 inch 2026 10CPU 10GPU 16GB 1TB,https://xgear.net/products/macbook-air-m5-13-inch-2026-10cpu-10gpu-16gb-1tb
MacBook Air M5 13 inch 2026 10CPU 10GPU 24GB 1TB,https://xgear.net/products/macbook-air-m5-13-inch-2026-10cpu-10gpu-24gb-1tb
MacBook Air M5 15 inch 2026 10CPU 10GPU 16GB 1TB,https://xgear.net/products/macbook-air-m5-15-inch-2026-10cpu-10gpu-16gb-1tb
MacBook Air M5 15 inch 2026 10CPU 10GPU 24GB 1TB,https://xgear.net/products/macbook-air-m5-15-inch-2026-10cpu-10gpu-24gb-1tb
MacBook Neo 13 inch A18 Pro 8GB-256GB,https://xgear.net/products/macbook-neo-13-inch-a18-pro-2026-6cpu-5gpu-8gb-256gb
MacBook Neo 13 inch A18 Pro 8GB-512GB,https://xgear.net/products/macbook-neo-13-inch-a18-pro-8gb-512gb
MacBook Pro M5 Max 16 inch 2026 18CPU 32GPU 36GB 2TB,https://xgear.net/products/macbook-pro-m5-max-16-inch-18cpu-32gpu-36gb-2tb
MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 1TB,https://xgear.net/products/macbook-pro-m5-pro-14-inch-15cpu-16gpu-24gb-1tb
MacBook Pro M5 Pro 14 inch 2026 18CPU 20GPU 24GB 2TB,https://xgear.net/products/macbook-pro-m5-pro-14-inch-2026-18cpu-20gpu-24gb-2tb
MacBook Pro M5 Pro 16 inch 2026 18CPU 20GPU 24GB 1TB,https://xgear.net/products/macbook-pro-m5-pro-16-inch-18cpu-20gpu-24gb-1tb
Máy chơi game Lenovo Legion Go 8APU1 83E1004KVN,https://xgear.net/products/may-choi-game-lenovo-legion-go-8apu1-83e1004kvn
PC R5-6500XT PLUS (AMD R5 5500 - RX 6500XT - 16GB RAM - 256GB RAM),https://xgear.net/products/pc-r5-6500xt-plus
PC Gaming Core i9 14900K RTX 5080,https://xgear.net/products/pcgaming-creator-core-i9-5080
